FIPS,residual_R,fitted_R,residual_F,fitted_F
5055,-0.009648597829491633,0.45059113541800777,0.017560110866504622,0.42338242672201154
5057,-0.030645555182121975,0.5994576632367941,-0.04646688174318225,0.6152789897978543
5059,-0.017306629048218326,0.5182012989947052,-0.01582781133458675,0.5167224812810737
5061,-0.015402844044425098,0.5489592075843982,-0.0010726073215441647,0.5346289708615173
5063,0.016630948345228245,0.43016884110335685,0.02600680164753729,0.42079298780104785
5065,-0.040369453277734633,0.4653918296747897,-0.02839139489897486,0.45341377129602994
5067,0.026592395368163834,0.49811002726994447,0.00955550440488358,0.5151469182332247
5069,-0.019553302808673876,0.8014864834068628,-0.017414401771279037,0.799347582369468
5071,0.016619521391700202,0.48096165305685146,0.047213961510121256,0.4503672129384304
5073,0.07200196136796039,0.49649564354898207,0.04829663932022903,0.5202009655967135
5075,0.04934492950697295,0.3879013195368582,0.07460193423265735,0.36264431481117376
5077,0.029901160850915355,0.6948650624605053,-0.005780218717137094,0.7305464420285577
5079,-0.015509609550752628,0.539336974455451,-0.026274841420438545,0.550102206325137
5081,-0.05553079480712559,0.5536551844073538,-0.04554408107882397,0.5436684706790522
5083,-0.041109740879644696,0.48083982735008396,0.0014975834877269886,0.43823250298271227
5085,-0.045925667452096225,0.5214333306357719,-0.028141462345928483,0.5036491255296042
5087,0.02158245439366596,0.44366158632743774,0.07462911529002798,0.39061492543107573
5089,-0.010868923925468118,0.4683889600017038,0.019228603966734887,0.43829143210950083
5091,-0.048984219053819514,0.5614336171551345,-0.05257209297079671,0.5650214910721116
5093,0.029660821762868352,0.590429139614995,0.02824619876599286,0.5918437626118704
5095,0.07716964077555591,0.5755763101642413,0.045882622863476344,0.6068633280763208
5097,-0.03961365531481227,0.47954528973452526,0.01866303164694316,0.42126860277276984
5099,0.0016690568080701472,0.5773878855239426,-0.011376204715648349,0.5904331470476611
5101,0.014740005283751158,0.41157944183132006,0.053282449562092826,0.37303699755297837
5103,0.011551226735158616,0.6442525517509827,0.007133151537806885,0.6486706269483344
5105,0.0187385796211437,0.4559608639226633,0.020610659102914642,0.45408878444089235
5107,0.02712044869910899,0.7473693460294594,9.136601698054643e-4,0.773576134558763
5109,-0.0709327522109715,0.46424704983184367,-0.042364786504651725,0.4356790841255239
5111,0.01148612018267458,0.42891438518522346,0.032908037858595765,0.4074924675093023
5113,-0.07474346994956435,0.4626415521692371,-0.04371655400983018,0.4316146362295029
5115,-0.029541090233862387,0.5214578993567058,-0.013073350823360756,0.5049901599462042
5117,-0.04469753714960377,0.4807208006090206,-0.058500056606148196,0.49452332006556504
5119,0.003241495919792138,0.7812937946555267,0.018991266223699343,0.7655440243516196
5121,0.02792804434452439,0.40210858403287325,0.07519992251258194,0.3548367058648157
5123,0.020523640609456974,0.7050373648741619,-0.004469362855318689,0.7300303683389376
5125,-0.06022135107688357,0.5975907006685773,-0.05741073714089508,0.5947800867325889
5127,-0.06120072261858324,0.43563789068567027,-3.012486740265099e-4,0.3747384167411136
5129,-0.018856527188978917,0.40453487358594736,0.02103767679569854,0.36464066960126995
5131,-0.005808063042070272,0.5689299652538382,0.017966470844001176,0.5451554313677668
5133,7.212896865321386e-4,0.47171917573953615,0.01168246610914054,0.46075799931692774
5135,0.005308058485398477,0.43123181518595355,0.046036172454231264,0.3905037012171208
5137,-0.0038798795941738465,0.4550879019440651,0.03358597212368586,0.4176220502262054
5139,-0.006589163408952219,0.5962101031110628,0.0015411044478430829,0.5880798352542675
5141,-0.027352055497657107,0.48436763888699846,-5.612818516851725e-4,0.45757686524102653
5143,0.10114336608674195,0.5915707346815332,0.1294051994585663,0.5633089013097088
5145,-0.04535398787933851,0.49056130358405603,-0.029022928943848902,0.4742302446485664
5147,0.07224275453952823,0.5250974652136707,0.0587351785217321,0.5386050412314669
5149,-0.024692880157003723,0.46880437293207256,0.01023831413411265,0.4338731786409562
6001,-0.05347761970273927,0.9585804784864799,-0.03046604350711868,0.9355689022908593
6003,0.16282757531578082,0.6502598224523188,0.1551873238821014,0.6579000738859982
6005,0.0240411977802992,0.5883781754272276,-0.01743574737826765,0.6298551205857945
6007,-0.036055450196220654,0.749183905414283,-0.028224847247509705,0.7413533024655721
6009,-0.005172372433186003,0.6201366075596688,-0.039785066770309276,0.654749301896792
6011,0.02187910094893526,0.622607457745193,-0.02368643560012177,0.66817299429425
6013,-0.017698913330331526,0.8729459641126771,0.0014372521890744343,0.8538097985932711
6015,0.02998026873098767,0.6180272918503685,0.0320821423552294,0.6159254182261268
6017,-0.06377780807354692,0.7382960951181607,-0.07300395509242256,0.7475222421370363
6019,-0.046131761407790274,0.7809424004846888,-0.04145470669345065,0.7762653457703491
