FIPS,PctWhite,PctBlack,PctAsian,PctHispanic,PctMale,PctUrban
6039,41.75738376371957,2.9413458769319383,2.5003999872004097,40.36798822437682,49.84224504815845,61.39259543694602
6041,68.38072437967223,2.4165049691027405,6.263699818161718,81.16429870273444,49.02123733898544,93.98713789593666
6043,78.13320880275523,0.6304360516023584,1.7395365127546554,87.50802638491623,50.25392563189539,0
6045,64.96653966659753,0.7008657110730232,1.9519437560725321,73.87255597646313,50.03984672656412,51.535463586642074
6047,37.17398880520053,3.2567335936444266,7.366590564789724,38.17362607662819,49.90611731068769,83.20104408930236
6049,77.83908045977012,0.7701149425287357,0.7011494252873564,85.52873563218391,49.96551724137931,0
6051,70.85259568018188,0.5608184918529746,1.2353164077302008,73.42175066312997,53.41417203486169,53.39143615005683
6053,36.18823100663956,2.2647397132347082,6.076964251141709,39.56723268076577,50.36568838475293,85.74669445488401
6055,55.17935936356588,1.7700461530658824,7.790956317608446,64.62153761438643,49.10700700628175,85.2744911932415
6057,83.72766307058812,0.4499173521385746,1.3957218728298824,89.81230621766218,49.31876644399018,51.795268043152944
6059,43.40325617691182,1.6894316233912323,22.17808094097595,65.89778000488863,49.05733907459361,99.75017171380259
6061,71.30175248740547,1.7023316260602512,8.771084575491859,85.02046998188956,48.659012351169515,85.41875134345838
6063,83.9211723092471,0.5204648812531582,0.7680646791308742,90.4143506821627,50.26781202627589,0
6065,41.17249093845177,6.470844869189082,7.081468125887805,50.28109925419271,49.58752121942697,94.52651472075131
6067,45.15439527335013,9.639728589859658,17.774335906325017,76.37722350328538,48.88076438987922,97.60077726009507
6069,42.40838511735115,0.9874005201762993,3.7736142908315036,38.885514491737915,49.745362799607534,77.26486941083026
6071,35.87603717179718,8.459544914088118,8.355449580914296,46.32911543260297,49.45096701860148,94.61853254457398
12001,61.13628855021044,18.729620638637115,6.491230590229398,87.92895413476593,48.11360730855969,76.75855035408019
10003,55.058794257769584,25.67708451970234,6.167658690178529,88.87088041575628,48.1322682440921,93.90575747434376
10005,74.07889526409356,10.682118814717455,1.2932959246433957,88.71293885701287,48.37853550034123,62.41816849076157
11001,39.619459208608575,41.4490714891704,4.864802152143805,88.73866100109493,46.81014292033152,100
12003,79.85066704412753,13.613362114724511,0.5555752149757599,96.556849145405,53.469691071870905,38.50454722389327
12005,74.93836179344352,10.19085015067117,2.361656469728792,92.0977536298055,49.72319879463063,85.79068121632729
12007,73.94622478182524,19.35483870967742,0.5017135992650956,95.23018761262057,55.884535208281804,29.251316114899478
12009,73.88248171813284,9.675377341694526,2.6232583595444865,88.80552972905251,48.811761059787806,96.11959539211226
12011,39.91894567663131,27.356348441015747,3.9046994535519124,68.694156219865,48.281324333011895,99.99218257794922
12013,78.70017584994137,12.324150058616647,0.33704572098475966,95.44255568581477,55.0263774912075,0
12015,84.31657987551311,4.960208084689612,1.4059631677254654,92.46495796025626,48.76984912789609,93.50002943584859
12017,87.48919352846734,2.6793549267759986,1.5918826335939888,93.99322686115066,48.39609211988846,75.0258380296796
12019,70.9729890719146,12.19913400077894,3.117597195812046,89.39998625398063,48.64945359572957,85.57446906000138
51685,32.14472385155933,12.40490156222777,10.656832568674139,54.70700969858877,49.85771531447819,100
51690,43.9302929180571,45.19095291064145,0.8602150537634409,92.39896180941787,46.154987022617725,99.91842788283277
51700,40.09514247209351,42.24873420779932,3.412672418884599,89.64386003532942,48.62306506950447,99.62630270554693
51710,43.20959643704964,40.16470242221802,3.7919371441776435,90.28171677065609,50.659439927732606,100
51720,87.93056685652292,4.882017900732303,0.7323026851098454,97.80309194467046,46.35204773528614,90.10035259018171
51730,16.193436547313052,74.1556578396796,1.013210592384482,94.11202104130551,46.419391475880204,97.29212744336184
51735,88.75601926163725,0.9630818619582664,2.118780096308186,96.28410914927768,49.37399678972712,91.115569823435
51740,36.656283511208706,53.32584384415053,1.3123627636215085,95.4930296685901,48.2990348771894,100
51750,76.41568139390168,13.57809583074051,1.3503422526446796,95.23957685127567,46.17299315494711,95.80584940883634
51760,43.307885794978155,40.445258373416884,2.7620140329199945,89.52076254357706,47.516879219804956,100
51770,57.302696703362635,27.466978632350443,2.478727339992601,91.5169331373549,47.6357600663927,99.9960004399516
51775,82.54951471632604,7.689576264499329,2.13445908624635,95.70740945316815,47.54596386017518,100
51790,78.473786407767,11.398058252427184,1.254368932038835,95.7747572815534,46.3883495145631,97.85631067961165
51800,47.41423179678555,42.09003010898605,1.8107798651456681,95.49213349730715,48.38853314108816,72.94431957932234
6073,49.50925140527867,4.723561328719707,12.452184752840115,66.0577984705184,49.802312108587984,95.60536270468322
6075,41.349710800775775,5.34632393745745,33.92641581756706,84.35166167981555,51.04826852333903,100
6077,34.30796693671854,7.744923533782579,17.879504589769684,58.19928057461632,49.81347042540549,92.2486599001839
6079,70.22703452964338,1.6322975384528229,3.6831147494547203,75.9506982409427,49.66681301872362,80.91203297170212
6081,39.26890463893925,2.054701337707766,30.118962589705955,74.96396064057181,49.388442811881085,98.29483466371549
6083,50.14133400560874,1.6451412113004735,5.923088421320352,53.01865787354232,49.53963264313554,94.43052546800854
6085,32.1556671912177,2.322313285567685,39.200850712637106,74.82996851144398,50.37099892111541,98.681116524184
6087,59.27948283436892,1.1629581224318009,4.634480416154411,65.18546413104876,49.64575926397672,86.70683487102241
6089,78.44912299964317,1.0496555131618677,3.281820427657764,89.16856523290603,49.21852268672285,66.20844884850814
6091,83.52904820766378,0.21631644004944375,0.21631644004944375,88.34981458590853,50.525339925834366,1.2360939431396787
6093,76.2251565477811,1.1253289772211634,2.0147018785733732,87.4602958526182,49.6233778019784,29.086123967692167
6095,38.75887283319845,13.70633595815573,16.045742914412855,71.74034324826734,49.56746660903965,95.54368223404654
6097,62.73414023969905,1.55769612345381,4.67308837036143,71.067967917392,48.79383385529279,86.36775538341007
6099,46.412047504151005,2.878211829734589,6.290357004619464,51.892099161116924,49.29803681824924,91.82948136840315
6101,46.98242550159084,1.9893007336926518,18.301165276564994,68.31571868758343,49.767647265464255,84.93471038712073
6103,68.24651749229064,0.638016679578909,1.5601026903036657,72.75061143265125,49.86707985842106,42.96738519497486
6105,72.16360476663355,0.44066534260178747,13.790963257199603,94.18445878848064,56.281032770605755,0
6107,39.36764056248243,1.4093765389956394,3.634196192485157,34.499288759440056,49.60929326149768,79.94386166635314
6109,79.48040273282992,1.8140956490471052,1.4670981661272924,87.19165767709457,51.761956130888166,52.16289104638619
6111,50.80056361195151,1.8166886494288632,7.693729757786698,56.71173429180547,49.114941997504275,96.63314147299913
6113,49.58526452960449,2.8483893476522972,14.044167594719111,66.86737244862594,48.19341691196517,91.95205242071506
6115,57.113086117070175,3.7413423230156297,7.078148942690775,71.16763714373276,50.33772601900092,70.48728164266012
8001,55.760895506301345,3.3610356216270314,4.478301371128544,58.30241044552055,50.46788510543293,95.95898162333613
8003,61.486321446018565,1.5327308255984367,1.0991695163654127,52.97386419149975,48.992427943331705,66.95774303859307
8005,60.45567649258858,10.806020730608942,6.483581907277085,79.28022959378387,49.639580502847025,97.93640374311143
8007,80.46260947675724,0.3069091997904035,0.7859869750729844,83.83861067445169,50.333108765626164,42.15884422486713
8009,86.79406731317741,0.7415858528237307,0.37079292641186534,90.13120365088419,51.02681118083285,0
8011,67.80530973451327,4.530973451327434,0.9203539823008848,68.84955752212389,61.91150442477876,0
8013,77.39283705911875,1.0258255280295563,4.973424679070498,85.43708693364937,50.42780522315409,90.59735516601262
8014,76.01198186528497,1.3344667530224525,6.943544905008636,86.61620250431778,49.92983592400691,99.604652417962
8015,85.71061819675498,1.5198192647360855,0.7034298623947423,90.54734031628671,52.62887656602998,56.433559252413225
8017,87.75743707093821,0.057208237986270026,0.2288329519450801,88.21510297482837,50,0
8019,88.57082047461957,0.5533680962009152,0.8832606150899224,93.10418218580398,53.155262317760986,0
8021,67.61828173167136,0.3618817852834741,0.2814636107760354,49.3499530893982,49.93968636911942,0
8023,52.21491854815662,1.1431837667905116,1.6004572735067162,43.18376679051158,52.186338953986855,0
8025,63.2725430597771,8.73015873015873,1.2495778453225261,72.8470111448835,74.19790611279973,0
8027,90.96513605442176,0.233843537414966,0.48894557823129253,96.21598639455783,50.021258503401356,0
8029,83.7190665469932,0.4648031798948583,0.7789460187203487,86.12322092575971,50.00320553917169,26.253365816130277
8031,60.64747135657604,8.949829634867971,3.895757223397743,72.12384804380578,50.090004220694816,99.98546515690643
30063,86.10776615050627,0.6377096724953784,1.2347144722782857,94.9084988382151,49.559030545614895,74.71803395464799
30057,92.9142989678766,0.17395338049402762,0.34790676098805523,97.2283428041285,52.19761104024122,0
30059,92.8386092371562,0.6746237675142709,0.15568240788790866,97.61286974571874,51.47898287493513,0
