FIPS,PRES_DEM_RATIO
22035,0.6375839114189
22037,0.4137664437294
22039,0.2733547985554
22041,0.2760697901249
22043,0.124757386744
22045,0.3416258692741
22047,0.5189248323441
22049,0.2843306362629
22051,0.4436211585999
22053,0.219260469079
22055,0.3536861538887
22057,0.1940218359232
22059,0.0909350067377
22061,0.4005829393864
22063,0.1442316621542
22065,0.5789703130722
22067,0.4317388236523
22069,0.4242647886276
22071,0.847213447094
22073,0.3801343739033
22075,0.3153519332409
22077,0.3842934370041
22079,0.3368095159531
22081,0.4052255451679
22083,0.3280105888844
22085,0.164747312665
22087,0.3549336493015
22089,0.3495879769325
22091,0.552145242691
22093,0.5223042368889
22095,0.6430871486664
22097,0.4284833371639
22099,0.3167555034161
22101,0.3522697389126
22103,0.2746921777725
22105,0.3331451714039
22107,0.5261282920837
22109,0.2459099143744
22111,0.2399421334267
22113,0.1859385967255
22115,0.1704204678535
22117,0.309695482254
22119,0.3428508043289
22121,0.4465571939945
22123,0.1412373185158
22125,0.3729913830757
22127,0.2504056990147
23001,0.4854882657528
23003,0.398333132267
23005,0.6836410164833
23007,0.4796409606934
23009,0.5638554692268
23011,0.5012998580933
23013,0.6021839380264
23015,0.5529206395149
23017,0.4546574950218
23019,0.456916809082
23021,0.3640786707401
23023,0.5810247659683
23025,0.3799500763416
23027,0.5244042277336
23029,0.398761421442
23031,0.5649651885033
24001,0.3048195838928
24003,0.5748426914215
24005,0.6386603713036
24009,0.4712202548981
24011,0.3313174545765
24013,0.3771024346352
24015,0.363453567028
24017,0.7085013985634
24019,0.4389603734016
24021,0.5494952201843
24023,0.2146829813719
24025,0.438083678484
24027,0.7278754711151
24029,0.5063663721085
24031,0.8056379556656
24033,0.9109051823616
24035,0.363633275032
24037,0.428767323494
24039,0.424949914217
24041,0.5026354193687
24043,0.39301019907
24045,0.4901106655598
24047,0.4034563601017
24510,0.8909273743629
25001,0.6245137453079
25003,0.741088449955
25005,0.5613085627556
25007,0.7902750372887
25009,0.6484837532043
25011,0.7283354997635
25013,0.5905676484108
25015,0.7398386597633
25017,0.7311432361603
25019,0.7324947714806
25021,0.6856695413589
25023,0.5888617038727
25025,0.8219180703163
25027,0.5916742682457
26001,0.3064377605915
26003,0.4051707088947
26005,0.3713339567184
26007,0.3595828711987
26009,0.379424482584
26011,0.3187772929668
26013,0.3704260587692
26015,0.3344958722591
26017,0.4411734938622
26019,0.4536048471928
26021,0.4624430239201
26023,0.3045542240143
26025,0.4435927271843
26027,0.3534786403179
26029,0.413527995348
26031,0.3480125367641
26033,0.3836343586445
26035,0.3237235248089
26037,0.4667488336563
26039,0.3443742692471
26041,0.3654446601868
26043,0.3303391039371
26045,0.496045768261
26047,0.4432720243931
26049,0.5473994016647
26051,0.3137962222099
26053,0.4369645118713
26055,0.4846329391003
26057,0.3561053574085
26059,0.2566753923893
26061,0.4275154471397
26063,0.3013007044792
26065,0.6641616821289
26067,0.3454274535179
26069,0.3550753295422
26071,0.3715904057026
26073,0.4871395528316
26075,0.4031272530556
26077,0.5955917239189
26079,0.2876029908657
26081,0.5313496589661
26083,0.4380704164505
26085,0.3670195639133
26087,0.3156666457653
26089,0.5263000130653
26091,0.3987495005131
26093,0.385137617588
26095,0.2853270173073
26097,0.3794694244862
26099,0.4590920805931
26101,0.4232741892338
26103,0.5568556189537
26105,0.3999059200287
26107,0.357281267643
26109,0.3471406698227
26111,0.4254484176636
26113,0.228322699666
26115,0.3848398327827
26117,0.3078558146954
26119,0.280738055706
26121,0.5028091073036
26123,0.294537961483
26125,0.5711579322815
26127,0.3573287129402
26129,0.29629945755
26131,0.3710322678089
26133,0.264701038599
26135,0.2791181504726
26137,0.3266079127789
26139,0.3906882107258
26141,0.3527202308178
26143,0.3482070565224
